2	6	95215	95615	12	496	400
2	9	91431	95731	3	822	4300
2	4	95496	95731	10	20	235
2	7	93861	96102	17	481	2241
2	6	96464	96464	13	849	0
2	6	96602	96602	14	138	0
2	4	96102	96850	11	371	748
2	6	96850	97431	15	248	581
2	7	96464	97438	18	362	974
2	4	97184	97803	12	334	619
2	9	96102	97931	4	371	1829
2	6	97803	98045	16	372	242
2	7	97803	98879	19	365	1076
2	3	92661	99110	7	475	6449
2	4	98052	99110	13	249	1058
2	6	98283	99110	17	238	827
2	9	98393	99225	5	462	832
2	3	99474	99816	8	364	342
2	9	99706	99816	6	481	110
2	4	99706	99939	14	596	233
2	9	100299	100299	7	483	0
2	1	100425	100425	11	9345	0
2	3	100425	100537	9	609	112
2	3	100665	100665	10	128	0
2	3	100904	100904	11	239	0
2	3	101040	102858	12	136	1818
2	4	103098	103098	15	3159	0
2	7	102502	103324	20	3623	822
2	1	103098	103324	12	2673	226
2	7	104159	104159	21	835	0
2	3	103331	104271	13	473	940
2	3	104642	104642	14	371	0
2	3	105002	106047	15	360	1045
2	7	106523	106775	22	2364	252
2	3	106404	107125	16	357	721
2	7	107132	107265	23	357	133
2	3	107387	107401	17	262	14
2	7	107653	107660	24	388	7
2	3	107660	107660	18	259	0
2	7	107909	108157	25	249	248
2	3	108164	108282	19	504	118
2	9	108410	108410	8	8111	0
2	7	108524	108524	26	367	0
2	3	108763	108763	20	481	0
2	7	109517	109643	27	993	126
2	1	109868	109868	13	6544	0
2	7	109868	109868	28	225	0
2	7	110222	110222	29	354	0
2	3	110222	110222	21	1459	0
2	1	110222	110331	14	354	109
2	3	110574	111077	22	352	503
2	7	110574	111077	30	352	503
2	1	110953	111077	15	622	124
2	7	111693	111693	31	616	0
2	3	111810	111810	23	733	0
2	7	111942	112191	32	249	249
2	3	112064	112421	24	254	357
2	3	113118	113118	25	697	0
2	3	113711	114318	26	593	607
2	3	114892	116328	27	574	1436
2	4	115840	116454	16	12742	614
2	1	115840	116461	16	4763	621
2	9	116584	117188	9	8174	604
2	3	117434	117560	28	1106	126
2	3	117812	117932	29	252	120
2	3	118394	119454	30	462	1060
2	1	119218	119454	17	2757	236
2	4	119341	119454	17	2887	113
2	9	202198	203273	10	85010	1075
2	4	202071	203756	18	82617	1685
2	4	204351	204475	19	595	124
2	9	204468	204830	11	1195	362
2	9	205194	205194	12	364	0
2	9	205323	205323	13	129	0
2	4	204823	205446	20	348	623
2	3	202191	205559	31	82737	3368
2	3	206646	206646	32	1087	0
2	4	209314	209314	21	3868	0
2	3	209427	209547	33	2781	120
2	9	209547	209674	14	4224	127
2	9	210029	210139	15	355	110
2	4	210139	210379	22	825	240
2	9	210634	210634	16	495	0
2	3	209913	211221	34	366	1308
2	4	211103	211338	23	724	235
2	9	211221	211338	17	587	117
2	9	254308	254787	18	42970	479
2	9	255021	255962	19	234	941
2	9	256088	257292	20	126	1204
2	9	257650	258503	21	358	853
2	9	258983	258990	22	480	7
2	9	259248	260319	23	258	1071
2	9	260690	265476	24	371	4786
2	9	265849	267406	25	373	1557
2	9	267661	268290	26	255	629
2	9	268429	269247	27	139	818
2	9	270420	270420	28	1173	0
2	9	271628	273671	29	1208	2043
2	9	274028	278821	30	357	4793
2	3	336711	336711	35	125490	0
2	3	337323	337330	36	612	7
2	8	337330	337330	4	334603	0
2	1	337330	337330	18	217876	0
2	8	338277	338429	5	947	152
2	6	338284	338429	18	239174	145
2	5	338556	338556	3	316628	0
2	1	338556	338556	19	1226	0
2	9	338284	338779	31	59463	495
2	8	338779	338779	6	350	0
2	3	338779	338779	37	1449	0
2	7	339018	339039	33	226827	21
2	3	339162	339162	38	383	0
2	3	339521	339521	39	359	0
2	3	340610	340610	40	1089	0
2	7	340727	340727	34	1688	0
2	8	340727	340734	7	1948	7
2	1	341078	341078	20	2522	0
2	3	340968	341193	41	358	225
2	5	341776	341776	4	3220	0
2	7	342522	342522	35	1795	0
2	5	342522	342522	5	746	0
2	7	343100	343242	36	578	142
2	5	343242	343242	6	720	0
2	5	343604	343718	7	362	114
2	5	344197	344197	8	479	0
2	9	344308	344308	32	5529	0
2	8	344308	344308	8	3574	0
2	7	344544	344544	37	1302	0
2	6	344197	345018	19	5768	821
2	5	344544	345018	9	347	474
2	1	345133	345133	21	4055	0
2	1	345632	345632	22	499	0
2	3	345133	345744	42	3940	611
2	3	345988	346216	43	244	228
2	1	346216	346216	23	584	0
2	1	346557	346564	24	341	7
2	5	346790	346790	10	1772	0
2	3	346564	346918	44	348	354
2	1	347044	347044	25	480	0
2	3	347412	348260	45	494	848
2	1	347538	348623	26	494	1085
2	3	348497	348623	46	237	126
2	3	348864	349087	47	241	223
2	7	348975	349325	38	4431	350
2	1	348864	349809	27	241	945
2	7	349693	349927	39	368	234
2	7	350288	350295	40	361	7
2	9	350288	350295	33	5980	7
2	1	350295	350663	28	486	368
2	7	350552	351025	41	257	473
2	7	351263	351523	42	238	260
2	3	349565	351874	48	478	2309
2	1	351389	351881	29	726	492
2	8	351888	351888	9	7580	0
2	7	352013	352013	43	490	0
2	1	352123	352123	30	242	0
2	3	352123	352253	49	249	130
2	3	352622	352622	50	369	0
2	3	352988	352988	51	366	0
2	3	353339	353339	52	351	0
2	7	353339	353339	44	1326	0
2	3	353708	353708	53	369	0
2	1	353818	353818	31	1695	0
2	7	353596	354051	45	257	455
2	3	353941	354166	54	233	225
2	3	354643	354763	55	477	120
2	1	354763	354763	32	945	0
2	7	354763	354898	46	712	135
2	8	355009	355009	10	3121	0
2	6	355009	355016	20	9991	7
2	4	355009	355016	24	143671	7
2	7	355130	355130	47	232	0
2	3	355475	355475	56	712	0
2	7	355833	356070	48	703	237
2	3	356070	356070	57	595	0
2	7	356439	356439	49	369	0
2	7	357748	357748	50	1309	0
2	9	358004	358004	34	7709	0
2	3	358237	358237	58	2167	0
2	3	358973	358973	59	736	0
2	7	358719	359090	51	971	371
2	5	359311	359311	11	12521	0
3	1	121	236	1	0	115
3	5	236	236	1	0	0
3	4	236	585	1	0	349
3	5	585	585	2	349	0
3	6	585	585	1	0	0
3	1	585	585	2	349	0
3	8	121	700	1	0	579
3	5	816	816	3	231	0
3	9	1062	6969	1	0	5907
3	9	7323	9611	2	354	2288
3	9	9963	10324	3	352	361
3	9	10680	11890	4	356	1210
3	9	12233	16898	5	343	4665
3	2	17727	17843	1	0	116
3	8	19143	19143	2	18443	0
3	9	17254	22770	6	356	5516
3	9	23024	24944	7	254	1920
3	9	25308	27634	8	364	2326
3	9	27985	27985	9	351	0
3	9	28245	31325	10	260	3080
3	9	31561	33015	11	236	1454
3	9	33378	34348	12	363	970
3	9	34686	37034	13	338	2348
3	9	37385	42263	14	351	4878
3	9	42517	45648	15	254	3131
3	9	46010	54142	16	362	8132
3	9	54386	56420	17	244	2034
3	9	56668	57152	18	248	484
3	9	57514	59936	19	362	2422
3	9	60179	61749	20	243	1570
3	9	62096	63626	21	347	1530
3	9	63965	68137	22	339	4172
3	9	68502	75188	23	365	6686
3	9	75437	78470	24	249	3033
3	9	78612	80190	25	142	1578
3	9	80680	82980	26	490	2300
3	2	83589	83589	2	65746	0
3	2	86485	86707	3	2896	222
3	1	87156	87156	3	86571	0
3	2	87156	87156	4	449	0
3	2	87522	87641	5	366	119
3	2	88337	88337	6	696	0
3	4	87282	88452	2	86697	1170
3	6	88223	88571	2	87638	348
3	2	88826	88953	7	489	127
3	6	88826	88953	3	255	127
3	7	88337	89072	1	0	735
3	9	83224	89433	27	244	6209
3	2	89308	89561	8	355	253
3	9	89796	90029	28	363	233
3	4	88696	90156	3	244	1460
3	7	89433	90156	2	361	723
3	9	90379	90379	29	350	0
3	7	90498	90969	3	342	471
3	4	90498	91562	4	342	1064
3	7	91320	91684	4	351	364
3	6	89308	92066	4	355	2758
3	2	89911	92066	9	350	2155
3	9	91091	92544	30	712	1453
3	4	91818	92776	5	256	958
3	9	92899	93020	31	355	121
3	2	92416	93374	10	350	958
3	2	93867	94227	11	493	360
3	7	91941	94232	5	257	2291
3	6	92412	94593	5	346	2181
3	2	94478	94593	12	251	115
3	9	93495	94597	32	475	1102
3	7	94481	94723	6	249	242
3	2	94723	94723	13	130	0
3	6	94729	94865	6	136	136
3	7	94865	94996	7	142	131
3	2	94858	95112	14	135	254
3	6	95112	95232	7	247	120
3	7	95232	95235	8	236	3
3	2	95592	95739	15	480	147
3	9	94729	95977	33	132	1248
3	4	93020	96692	6	244	3672
3	2	96815	96815	16	1076	0
3	7	96699	96941	9	1464	242
3	4	96941	97064	7	249	123
3	2	97306	97654	17	491	348
3	4	97654	98017	8	590	363
3	7	97778	98024	10	837	246
3	4	98255	98858	9	238	603
3	7	98737	99079	11	713	342
3	2	98024	99318	18	370	1294
3	7	99323	99560	12	244	237
3	2	99560	99560	19	242	0
3	2	99912	99912	20	352	0
3	2	100050	100050	21	138	0
3	2	100175	100297	22	125	122
3	7	100537	100537	13	977	0
3	1	96104	101388	4	8948	5284
3	7	101870	101999	14	1333	129
3	2	101505	103173	23	1208	1668
3	2	103416	104018	24	243	602
3	7	102355	104141	15	356	1786
3	2	104375	104375	25	357	0
3	2	104827	105061	26	452	234
3	7	105061	105061	16	920	0
3	7	105428	105545	17	367	117
3	4	99202	105661	10	344	6459
3	7	106257	106389	18	712	132
3	2	106032	106515	27	971	483
3	7	106658	106789	19	269	131
3	1	101632	107042	5	244	5410
3	2	106651	107042	28	136	391
3	7	107035	107166	20	246	131
3	2	107667	107667	29	625	0
3	7	107667	107667	21	501	0
3	7	108161	108292	22	494	131
3	2	108530	108893	30	863	363
3	2	109016	109479	31	123	463
3	4	106032	109831	11	371	3799
3	2	109956	110203	32	477	247
3	2	110452	111448	33	249	996
3	2	111789	112375	34	341	586
3	4	110079	113909	12	248	3830
3	2	113450	114495	35	1075	1045
3	4	114149	114495	13	240	346
3	2	114851	114978	36	356	127
3	4	115097	115343	14	602	246
3	2	115219	115473	37	241	254
3	4	115704	115718	15	361	14
3	4	115962	116183	16	244	221
3	4	116438	116438	17	255	0
3	1	107414	116563	6	372	9149
3	9	116824	117189	34	20847	365
3	9	117542	118711	35	353	1169
3	9	119294	130194	36	583	10900
3	9	130905	131158	37	711	253
3	9	131400	135906	38	242	4506
3	9	136146	139737	39	240	3591
3	9	139998	141086	40	261	1088
3	9	141211	141211	41	125	0
3	9	141575	141596	42	364	21
3	9	141854	147156	43	258	5302
3	9	147514	148912	44	358	1398
3	9	149278	149778	45	366	500
3	9	150021	151018	46	243	997
3	9	151378	152845	47	360	1467
3	9	152994	154185	48	149	1191
3	9	154438	154438	49	253	0
3	9	154809	156255	50	371	1446
3	9	156735	157560	51	480	825
3	9	157908	160672	52	348	2764
3	9	160920	161528	53	248	608
3	9	161896	169642	54	368	7746
3	9	189734	191313	55	20092	1579
3	9	191452	195251	56	139	3799
3	9	195605	195956	57	354	351
3	9	196193	197838	58	237	1645
3	9	198078	198078	59	240	0
3	4	195949	199029	18	79511	3080
3	9	199267	199281	60	1189	14
3	4	199405	199645	19	376	240
3	2	198078	200375	38	82605	2297
3	9	199529	200375	61	248	846
3	4	199883	200734	20	238	851
3	2	200612	201577	39	237	965
3	4	201205	201577	21	471	372
3	9	200855	201688	62	480	833
3	9	202163	202170	63	475	7
3	4	201925	202413	22	348	488
3	2	202530	202530	40	953	0
3	4	203013	203137	23	600	124
3	4	203370	203725	24	233	355
3	2	203848	203848	41	1318	0
3	4	205419	205780	25	1694	361
3	2	205546	205780	42	1698	234
3	4	206881	206881	26	1101	0
3	2	206028	207114	43	248	1086
3	9	203137	207367	64	967	4230
3	9	207618	208684	65	251	1066
3	4	207240	208804	27	359	1564
3	4	209286	209286	28	482	0
3	9	209058	209891	66	374	833
3	4	209763	211073	29	477	1310
4	8	121	347	1	0	226
4	6	464	464	1	0	0
4	8	819	819	2	472	0
4	1	943	943	1	0	0
4	5	121	1433	1	0	1312
4	1	1433	1433	2	490	0
4	3	1065	1665	1	0	600
4	8	1665	1665	3	846	0
4	5	1908	3198	2	475	1290
4	6	3198	3198	2	2734	0
4	6	3675	4026	3	477	351
4	7	2161	4156	1	0	1995
4	5	3675	4275	3	477	600
4	6	4275	5257	4	249	982
4	7	4514	5264	2	358	750
4	6	5394	5765	5	137	371
4	7	5633	6020	3	369	387
4	7	6247	6254	4	227	7
4	7	6610	7205	5	356	595
4	6	6247	7433	6	482	1186
4	8	8379	8379	4	6714	0
4	7	7547	8622	6	342	1075
4	1	8379	8622	3	6946	243
4	8	8622	9111	5	243	489
4	8	9590	9590	6	479	0
4	1	8863	9940	4	241	1077
4	8	9944	10058	7	354	114
4	5	4641	10170	4	366	5529
4	1	10058	10538	5	118	480
4	8	10182	11002	8	124	820
4	1	10890	11119	6	352	229
4	6	11233	11233	7	3800	0
4	8	11233	11233	9	231	0
4	2	11566	11566	1	0	0
4	5	10656	11689	5	486	1033
4	2	11814	11814	2	248	0
4	1	11566	11819	7	447	253
4	8	11931	11931	10	698	0
4	5	11931	12282	6	242	351
4	8	12277	12282	11	346	5
4	8	12539	12539	12	257	0
4	5	12526	12669	7	244	143
4	6	12545	12672	8	1312	127
4	1	12401	13030	8	582	629
4	8	13030	13494	13	491	464
4	1	13491	13497	9	461	6
4	7	13491	13497	7	4869	6
4	5	13382	13631	8	713	249
4	6	13631	13631	9	959	0
4	7	13631	13751	8	134	120
4	8	13751	13997	14	257	246
4	1	14000	14000	10	503	0
4	5	14004	14118	9	373	114
4	8	14118	14118	15	121	0
4	5	14245	14245	10	127	0
4	1	14245	14245	11	245	0
4	6	14482	14482	10	851	0
4	1	14720	14720	12	475	0
4	5	14609	14729	11	364	120
4	5	14964	14964	12	235	0
4	8	14485	15085	16	367	600
4	8	15437	15437	17	352	0
4	5	15437	15553	13	473	116
4	1	14851	15662	13	131	811
4	8	15772	15772	18	335	0
4	5	15884	15888	14	331	4
4	1	16003	16127	14	341	124
4	1	16362	16362	15	235	0
4	8	16127	16489	19	355	362
4	1	16491	16608	16	129	117
4	8	16717	16826	20	228	109
4	1	16943	17299	17	335	356
4	5	16236	17532	15	348	1296
4	1	17532	17532	18	233	0
4	8	17060	17544	21	234	484
4	5	17664	18155	16	132	491
4	8	18286	18286	22	742	0
4	1	17664	18290	19	132	626
4	8	18530	18530	23	244	0
4	5	18404	18644	17	249	240
4	7	18766	18766	9	5015	0
4	8	18766	18769	24	236	3
4	1	18530	19252	20	240	722
4	8	19009	19366	25	240	357
4	8	20433	20548	26	1067	115
4	8	20924	20924	27	376	0
4	1	19700	21394	21	448	1694
4	8	21394	21643	28	470	249
4	8	22114	22241	29	471	127
4	7	22617	22617	10	3851	0
4	5	22610	23000	18	3966	390
4	8	23240	23240	30	999	0
4	8	23591	23591	31	351	0
4	8	23847	23847	32	256	0
4	8	24293	24412	33	446	119
4	1	21752	24419	22	358	2667
4	1	24679	25736	23	260	1057
4	1	25971	25971	24	235	0
4	8	26087	26201	34	1675	114
4	1	86231	86585	25	60260	354
4	6	86927	86927	11	72445	0
4	6	87398	87398	12	471	0
4	6	87995	87995	13	597	0
4	1	86927	88121	26	342	1194
4	6	88123	88123	14	128	0
4	2	88121	88619	3	76307	498
4	6	89089	89212	15	966	123
4	3	88246	89326	2	86581	1080
4	2	88966	89326	4	347	360
4	9	88117	89453	1	0	1336
4	9	89812	89933	2	359	121
4	7	88966	90294	11	66349	1328
4	6	89453	90779	16	241	1326
4	9	90170	91025	3	237	855
4	6	91152	91404	17	373	252
4	2	89569	91429	5	243	1860
4	9	91399	91785	4	374	386
4	6	91417	91785	18	13	368
4	3	89686	91910	3	360	2224
4	2	91780	92150	6	351	370
4	9	92031	92150	5	246	119
4	6	92031	92156	19	246	125
4	2	92167	92291	7	17	124
4	2	92415	92636	8	124	221
4	6	92405	92749	20	249	344
4	9	92291	92873	6	141	582
4	2	92996	93245	9	360	249
4	9	93119	93372	7	246	253
4	3	92150	93721	4	240	1571
4	7	90537	94078	12	243	3541
4	2	93486	94430	10	241	944
4	6	93372	94548	21	623	1176
4	3	94078	95033	5	357	955
4	6	94912	95377	22	364	465
4	3	95493	95505	6	460	12
4	7	94663	95861	13	585	1198
4	3	96087	96087	7	582	0
4	2	94786	96100	11	356	1314
4	6	95505	96100	23	128	595
4	7	96100	96100	14	239	0
4	3	96219	96339	8	132	120
4	9	94199	96843	8	827	2644
4	2	96594	96843	12	494	249
4	2	97322	97322	13	479	0
4	3	96594	99236	9	255	2642
4	3	99472	99703	10	236	231
4	6	99829	99952	24	3729	123
4	1	96955	100071	27	8834	3116
4	2	100071	100076	14	2749	5
4	6	100536	100646	25	584	110
4	6	102571	102571	26	1925	0
4	6	103215	103215	27	644	0
4	3	100192	103470	11	489	3278
4	6	104069	104069	28	854	0
4	1	100310	104203	28	239	3893
4	1	104340	104940	29	137	600
4	3	103830	105755	12	360	1925
4	1	105271	106500	30	331	1229
4	7	107245	107245	15	11145	0
4	7	109018	109018	16	1773	0
4	3	106003	110073	13	248	4070
4	3	110419	110419	14	346	0
4	3	110902	111021	15	483	119
4	3	111267	112107	16	246	840
4	2	112746	112863	15	12670	117
4	1	106991	113919	31	491	6928
4	3	112236	115468	17	129	3232
4	3	115708	115829	18	240	121
4	2	116295	116409	16	3432	114
4	1	114269	117000	32	350	2731
4	3	116186	117343	19	357	1157
4	9	117343	117463	9	20500	120
4	1	117343	117580	33	343	237
4	1	117711	118194	34	131	483
4	1	118327	118554	35	133	227
4	1	188093	188574	36	69539	481
4	9	188093	188692	10	70630	599
5	6	464	464	1	0	0
5	6	702	818	2	238	116
5	8	121	1064	1	0	943
5	4	121	1308	1	0	1187
5	1	1432	1432	1	0	0
5	8	1664	1664	2	600	0
5	4	1664	1664	2	356	0
5	9	1784	1788	1	0	4
5	3	1308	1897	1	0	589
5	7	1897	1901	1	0	4
5	1	1784	1904	2	352	120
5	6	1904	1904	3	1086	0
5	9	1904	1904	2	116	0
5	4	2017	2503	3	353	486
5	7	2260	2736	2	359	476
5	7	3073	4022	3	337	949
5	4	2961	4503	4	458	1542
5	7	4503	5122	4	481	619
5	4	4874	5246	5	371	372
5	6	3657	5741	4	1753	2084
5	7	5384	5748	5	262	364
5	7	6010	6241	6	262	231
5	6	6130	6961	5	389	831
5	4	5384	7078	6	138	1694
5	6	7315	7427	6	354	112
5	7	6844	8249	7	603	1405
5	8	8495	8495	3	6831	0
5	6	8495	8495	7	1068	0
5	1	8613	8613	3	6709	0
5	8	8868	8868	4	373	0
5	7	8613	9105	8	364	492
5	8	9712	9712	5	844	0
5	1	8868	10550	4	255	1682
5	8	10677	10677	6	965	0
5	8	10917	11036	7	240	119
5	8	11395	11395	8	359	0
5	1	10911	11507	5	361	596
5	2	11635	11635	1	0	0
5	8	11744	11744	9	349	0
5	1	11751	12693	6	244	942
5	8	13042	13042	10	1298	0
5	4	7427	13153	7	349	5726
5	4	13282	13282	8	129	0
5	8	13287	13539	11	245	252
5	1	13042	13673	7	349	631
5	1	14281	14749	8	608	468
5	2	15004	15004	2	3369	0
5	7	15004	15004	9	5899	0
5	8	15011	15141	12	1472	130
5	1	15016	15386	9	267	370
5	4	13407	15641	9	125	2234
5	8	15766	15886	13	625	120
5	8	16137	16256	14	251	119
5	1	16130	16751	10	744	621
5	8	16879	17465	15	623	586
5	7	17800	17800	10	2796	0
5	1	17113	18396	11	362	1283
5	8	18403	18403	16	938	0
5	4	15766	18881	10	125	3115
5	1	18644	18881	12	248	237
5	7	18990	19107	11	1190	117
5	7	19341	19583	12	234	242
5	7	19833	20820	13	250	987
5	7	21313	21313	14	493	0
5	7	21676	21926	15	363	250
5	7	22258	22508	16	332	250
5	1	22755	23000	13	3874	245
5	4	22762	23120	11	3881	358
5	7	23238	23353	17	730	115
6	4	121	236	1	0	115
6	7	236	464	1	0	228
6	2	464	585	1	0	121
6	3	464	588	1	0	124
6	8	121	699	1	0	578
6	7	699	699	2	235	0
6	7	1061	1184	3	362	123
6	8	1061	1552	2	362	491
6	7	1552	1661	4	368	109
6	8	1893	1893	3	341	0
6	7	1905	1905	5	244	0
6	2	1905	2138	2	1320	233
6	7	2133	2138	6	228	5
6	7	2832	2832	7	694	0
6	4	3535	3535	2	3299	0
6	1	4016	4016	1	0	0
6	4	4016	4135	3	481	119
6	5	3058	4248	1	0	1190
6	8	2717	4374	4	824	1657
6	1	4374	4374	2	358	0
6	3	4374	4501	2	3786	127
6	4	4745	4752	4	610	7
6	1	4752	4752	3	378	0
6	3	4752	4752	3	251	0
6	8	4745	4993	5	371	248
6	5	6359	8244	2	2111	1885
6	7	8975	8975	8	6143	0
6	5	8612	9098	3	368	486
6	5	9474	10067	4	376	593
6	4	6359	10297	5	1607	3938
6	5	10424	10424	5	357	0
6	5	11862	11983	6	1438	121
6	4	12439	12567	6	2142	128
6	4	13050	13160	7	483	110
6	4	13285	13408	8	125	123
6	4	13661	13661	9	253	0
6	4	14168	14168	10	507	0
6	8	11513	14404	6	6520	2891
6	8	14756	15139	7	352	383
6	8	15509	15630	8	370	121
6	4	15134	15637	11	966	503
6	4	15882	15882	12	245	0
6	4	16260	16260	13	378	0
6	4	16874	17236	14	614	362
6	4	17588	17704	15	352	116
6	4	19113	19113	16	1409	0
6	8	15882	21071	9	252	5189
6	8	21680	21806	10	609	126
6	8	22272	22272	11	466	0
6	7	88557	88557	9	79582	0
6	4	89899	90018	17	70786	119
6	2	90368	90368	3	88230	0
6	4	90368	90368	18	350	0
6	4	91080	91194	19	712	114
6	2	91194	91194	4	826	0
6	3	92307	92307	4	87555	0
